Timestamp,PM1.0 (std),PM2.5 (std),PM10 (std),PM1.0 (env),PM2.5 (env),PM10 (env),Particles >0.3um,Particles >0.5um,Particles >1.0um,Particles >2.5um,Particles >5.0um,Particles >10um,Temperature: %0.1f C,Gas: %d ohm,Humidity: %0.1f %%,Pressure: %0.3f hPa,Altitude = %0.2f meters
2025-02-19 15:36:47,0,1,1,0,1,1,177,49,12,1,0,0,17.164375,155093,64.95004446508779,1009.6996914527576,29.600765276235023
2025-02-19 15:36:48,0,1,1,0,1,1,162,46,13,1,0,0,17.1409375,154663,65.04872519942813,1009.6964306532867,29.627990964312296
2025-02-19 15:36:49,0,1,1,0,1,1,162,46,13,1,0,0,17.118671875,154949,65.12718955248346,1009.6934161999021,29.653159876046214
2025-02-19 15:36:50,0,1,1,0,1,1,162,46,13,1,0,0,17.09875,155093,65.21283479233209,1009.6943104922077,29.645693055242432
2025-02-19 15:36:51,0,1,1,0,1,1,153,43,13,1,0,0,17.081171875,155959,65.29203928417881,1009.699113799186,29.605588326279733
2025-02-19 15:36:52,0,1,1,0,1,1,153,43,13,1,0,0,17.064375,154806,65.39865768104916,1009.7000991954512,29.597360878273054
2025-02-19 15:36:53,0,1,1,0,1,1,153,43,13,1,0,0,17.045625,155380,65.47775740624385,1009.6944109591454,29.644854215058636
2025-02-19 15:36:54,0,1,1,0,1,1,165,47,14,1,0,0,17.0278515625,155380,65.55020440629431,1009.6886445476083,29.693000488931858
2025-02-19 15:36:55,0,1,1,0,1,1,165,47,14,1,0,0,17.0122265625,155236,65.63664009470475,1009.6881687131073,29.6969734477461
2025-02-19 15:36:56,0,1,1,0,1,1,165,47,14,1,0,0,16.9973828125,156250,65.73005262548445,1009.6907020023444,29.675821880385325
2025-02-19 15:36:57,0,1,1,0,1,1,138,41,10,1,0,0,16.9821484375,155380,65.79612210169161,1009.6994080240692,29.603131730205586
2025-02-19 15:36:58,0,1,1,0,1,1,138,41,10,1,0,0,16.967109375,155959,65.87590610432137,1009.7067321726971,29.541979798976406
2025-02-19 15:36:59,0,1,1,0,1,1,138,41,10,1,0,0,16.952265625,155525,65.94207588905596,1009.7058492053749,29.549351989283423
2025-02-19 15:37:00,0,1,1,0,1,1,168,51,11,2,0,0,16.939765625,155814,66.00177141380439,1009.7105830914704,29.509827247631076
2025-02-19 15:37:01,0,1,1,0,1,1,168,51,11,2,0,0,16.928046875,155525,66.07527656423666,1009.7115011090077,29.502162440532263
2025-02-19 15:37:02,0,1,1,0,1,1,168,51,11,2,0,0,16.9200390625,155669,66.13566741606661,1009.7186118452455,29.442792936190415
