Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1745449265.42,37.875811982627866,-122.26027289645563,44.5,0.0,2.0,2.0,22.59806640625,43.3033885920082,1004.15289363644,76.01642921403567,220488.0
1745449267.46,37.87580525501117,-122.26027661817429,42.0,0.0,1.5,2.0,22.61837890625,42.9640280161758,1004.170422198616,75.86942331692137,238299.0
1745449269.43,37.87585215278316,-122.26027130473656,56.5,0.0,1.5,2.0,22.6395703125,42.67920045735359,1004.1741205910259,75.83840649898546,245057.5
1745449271.46,37.87585581803988,-122.26027138188874,36.0,0.0,1.0,2.0,22.66017578125,42.43060711355558,1004.164049678332,75.92286714881566,250329.0
1745449273.44,37.875861916468494,-122.26027074215892,36.5,0.0,1.0,2.0,22.68244140625,42.19149383032469,1004.1610573061539,75.94796308099649,253866.0
1745449275.48,37.87593126930637,-122.26016364448219,36.5,0.0,1.0,2.0,22.70353515625,42.02104540137184,1004.1594749536042,75.96123373268497,254842.0
1745449277.43,37.87593714130943,-122.26015991220858,36.0,0.0,1.0,2.0,22.718671875,41.8590390128785,1004.1469064826866,76.06664181238932,257612.0
1745449281.43,37.87580457705307,-122.26025602996084,48.5,0.0,1.0,1.5,22.70578125,41.68818912219656,1004.1326430897569,76.18626586584844,260957.5
1745449283.47,37.87624019201647,-122.26021151069762,48.5,0.0,1.0,1.0,22.6591015625,41.451534545290514,1004.1230583451213,76.26665190536853,260136.5
1745449285.44,37.87590114403318,-122.26006474357308,44.0,0.0,1.0,1.0,22.6532421875,41.287813796569985,1004.1224567371046,76.27169753622042,262814.0
1745449287.45,37.87589816845755,-122.2600449622816,47.5,0.0,1.0,1.0,22.65958984375,41.169995225370954,1004.1204834462919,76.28824737389003,264175.0
1745449289.43,37.876060236485884,-122.2600885133631,31.5,0.0,1.0,1.0,22.64083984375,41.06731490037425,1004.1141302958079,76.34153088614298,267263.5
1745449291.46,37.876065086486236,-122.2600626149973,39.5,0.0,1.0,1.5,22.56291015625,40.9583503967972,1004.105003596915,76.41807650519303,272305.5
1745449293.41,37.87601471882115,-122.25995242607058,39.5,0.0,1.0,1.5,22.4786328125,40.863579781405974,1004.0910113416537,76.53543057482773,274445.5
1745449295.47,37.87602513889821,-122.25992853688463,32.0,0.0,1.0,2.0,22.38458984375,40.81214943978769,1004.0799514185074,76.62819193243496,275471.0
1745449297.43,37.87604263072479,-122.25988845363813,30.5,0.0,1.0,2.0,22.346210937499997,40.87599677024697,1004.0742211695017,76.67625278788807,274443.5
1745449299.45,37.87604607544609,-122.25987261225396,30.5,0.0,1.0,2.0,22.3346875,41.00482428087831,1004.0631236651052,76.7693305678367,273879.0
1745449301.46,37.87608377264045,-122.2599331338315,36.0,0.0,1.0,2.0,22.33908203125,41.09107483261867,1004.0527306660397,76.85650035457948,271970.5
1745449303.44,37.87608773581175,-122.25991496235177,36.0,0.0,1.0,1.5,22.345820312500003,41.174665596471854,1004.0395174772509,76.96732488981698,270308.5
1745449305.44,37.87608773581175,-122.25991496235177,29.5,0.0,1.0,1.5,22.35255859375,41.21683968452922,1004.0382175912057,76.97822765692125,271304.5
1745449307.46,37.87608773581175,-122.25991496235177,23.5,0.0,1.0,1.0,22.3649609375,41.23298234088111,1004.0337894271186,77.01536889587726,271525.5
1745449309.43,37.87610269852461,-122.25977248815636,32.0,0.0,1.0,1.0,22.37736328125,41.24912730480936,1004.0285094569201,77.05965477831654,269977.5
1745449311.44,37.87611159038908,-122.25970307905531,32.0,0.0,1.0,2.0,22.388789062500003,41.27109375239977,1004.0368856694796,76.98939912605209,270638.5
1745449313.43,37.87610479426896,-122.25968820396999,35.0,0.0,1.0,2.0,22.38556640625,41.28555789252365,1004.0331047810723,77.02111140501995,269102.0
1745449315.48,37.87614018103636,-122.25965149921873,49.0,0.0,1.0,2.0,22.39708984375,41.316429362832324,1004.0161156227744,77.16360915417985,271413.0
1745449317.43,37.8761355582797,-122.25964048733923,36.0,0.0,1.0,2.0,22.378828125,41.28483153456901,1003.9927057046873,77.3599647987346,276738.5
1745449319.46,37.87611036775019,-122.25968031603863,38.5,0.0,1.0,2.0,22.310859375,41.20642881159816,1003.9587593936783,77.64470319006608,279774.5
1745449321.4,37.87611137311009,-122.25966267149373,38.5,0.0,1.0,2.0,22.310859375,41.20642881159816,1003.9587593936783,77.64470319006608,279774.5
1745449323.45,37.876113084995744,-122.25964189578275,40.0,0.0,1.0,2.0,22.2128125,41.145562256311635,1003.922119764806,77.95204202791939,281905.0
1745449325.44,37.876113152907365,-122.25962323399968,37.5,0.0,1.0,2.0,22.10294921875,41.09826283362993,1003.8823543248132,78.28560999858482,284446.0
1745449327.46,37.876113152907365,-122.25962323399968,39.5,0.5,1.0,2.0,22.0231640625,41.08970829044197,1003.847806982796,78.57541546968434,284809.5
1745449329.41,37.876113152907365,-122.25962323399968,39.5,0.5,1.0,2.0,21.97521484375,41.090485005851676,1003.8240443911911,78.77475636763614,283471.0
1745449331.46,37.876090303799735,-122.2595263174511,41.5,1.0,1.0,2.0,21.94103515625,41.14005851183171,1003.7905412653122,79.05581539368717,282628.0
1745449333.43,37.87608919374587,-122.25952160905764,41.5,1.0,1.0,2.0,21.9153515625,41.20535048339845,1003.761290342917,79.3012088974068,282506.0
1745449335.48,37.87608919374587,-122.25952160905764,46.5,0.0,1.0,1.0,21.89220703125,41.33903663381203,1003.7227538322115,79.62451040041293,280478.0
1745449337.43,37.87608919374587,-122.25952160905764,44.5,0.0,1.0,1.0,21.87580078125,41.55359347032062,1003.6786776766629,79.99429923940093,278715.5
1745449339.41,37.87608919374587,-122.25952160905764,44.5,0.0,1.0,1.0,21.86740234375,41.77522101701935,1003.6541817417667,80.19981952357858,277199.0
1745449341.45,37.876168030796606,-122.25932165632342,40.5,0.0,0.5,1.0,21.86076171875,41.92599583829043,1003.623323823133,80.45872313434845,279530.5
1745449343.43,37.87617422569788,-122.2593054055031,43.0,0.0,0.5,1.0,21.860468750000003,42.0002770879678,1003.599016118684,80.66267358925498,280475.5
1745449345.46,37.876237897187146,-122.25922916162905,44.5,0.0,0.0,1.0,21.85763671875,41.99996830095175,1003.5848435203417,80.78158896777335,283350.0
1745449347.43,37.87625340465788,-122.25920765505833,34.0,0.0,0.0,1.0,21.8516796875,41.94283878603254,1003.5560000661503,81.02360413194168,284204.0
